Time	[EGF]	[EGFR]	[EGF-EGFR]	[EGF-EGFR2]	[pEGF-EGFR2]	[cbl]	[Shc]	[pEGF-EGFR2-Shc]	[SHP]	[pEGF-EGFR2-SHP2]	[pEGF-EGFR2-pShc]	[pShc]	[pShc-SHP2]	[Grb2]	[pEGF-EGFR2-pShc-Grb2]	[pEGF-EGFR2-pShc-Grb2-SHP2]	[SOS]	[pEGF-EGFR2-pShc-Grb2-SOS]	[pEGF-EGFR2-pShc-Grb2-SOS-cbl]	[Grb2-SOS]	[pEGF-EGFR2-Grb2]	[pEGF-EGFR2-Grb2-SHP2]	[pEGF-EGFR2-Grb2-SOS]	[pEGF-EGFR2-Grb2-SOS-cbl]	[Ras-GDP]	[pEGF-EGFR2-pShc-Grb2-SOS-Ras-GDP]	[Ras-GTP]	[pEGF-EGFR2-Grb2-SOS-Ras-GDP]	[Ras-GAP]	[Ras-GTP-Ras-GAP]	[pEGF-EGFR2-Ras-GAP]	[pEGF-EGFR2-Ras-GAP-Ras-GTP]	[pEGF-EGFR2-Ras-GAP-SHP2]	[Raf1]	[Raf1-Ras-GTP]	[Raf1active]	[MEK]	[Raf1active-MEK]	[pMEK]	[Raf1active-pMEK]	[ppMEK]	[ERK]	[ppMEK-ERK]	[pERK]	[ppMEK-pERK]	[ppERK]	[Pase]	[Raf1active-Pase]	[Pase2]	[ppMEK-Pase2]	[pMEK-Pase2]	[Pase3]	[pERK-Pase3]	[ppERK-Pase3]	[ppERK-pEGF-EGFR2-pShc-Grb2-SOS]	[pSOS]	[ppERK-pEGF-EGFR2-Grb2-SOS]	[ProEGFR]	[pEGF-EGFR2-pShc-Grb2-SOS-cbl-EPn]	[EPn]	[pEGF-EGFR2-Grb2-SOS-cbl-EPn]	[pEGF-EGFR2-cbl]	[pEGF-EGFR2-cbl-EPn]	[PI3K]	[pEGF-EGFR2-PI3K]	[pEGF-EGFR2-pPI3K]	[pPI3K]	[TP4]	[TP4-pPI3K]	[TP4-PI3K]	[PIP2]	[pPI3K-PIP2]	[PIP3]	[Akt]	[Aktm]	[PDK1]	[Aktm-PDK1]	[pAktm-PDK1]	[pAktm]	[pAkt]	[pAkt-Takt]	[Akt-Takt]	[Takt]	[pAktm-Takt]	[Aktm-Takt]	[pAktm-PDK1-Takt]	[Aktm-PDK1-Takt]	[pAkt_total]	[pRaf1active]	[STAT3c]	[pEGF-EGFR2-STAT3c]	[pSTAT3c]	[pEGF-EGFR2-pSTAT3c]	[PP1]	[pSTAT3c-PP1]	[pSTAT3c-pSTAT3c-PP1]	[pSTAT3c-pSTAT3c]	[STAT3c-pSTAT3c]	[pSTAT3n-pSTAT3n]	[pSTAT3n]	[PP2]	[pSTAT3n-pSTAT3n-PP2]	[STAT3n-pSTAT3n]	[STAT3n]	[pSTAT3n-PP2]	[pEGF-EGFR2-STAT3c-cbl]	[pEGF-EGFR2-STAT3c-cbl-EPn]	[pEGF-EGFR2-PI3K-cbl]	[pEGF-EGFR2-PI3K-cbl-EPn]
74	4.01402e-08	0.601069	0.00063473	4.05619e-06	3.16021e-07	0.799202	0.997044	2.43875e-05	0.0999463	2.21218e-07	1.66188e-06	7.39595e-05	5.19555e-05	0.707122	4.58293e-06	1.25711e-06	0.00712874	2.35369e-05	2.73212e-05	0.289756	9.97365e-07	2.73568e-07	2.61246e-06	3.25432e-06	0.144709	0.0021543	0.00137492	0.000240023	0.099955	4.49908e-05	1.13944e-08	5.12559e-12	1.24923e-09	0.497328	0.00147663	3.77851e-05	0.67449	2.89923e-05	0.00541652	2.78982e-07	1.2659e-05	0.399722	9.4491e-07	0.000274003	1.78898e-09	9.42369e-08	0.498872	0.00112811	0.0199491	4.05242e-06	4.68497e-05	0.00199679	3.21014e-06	1.3511e-09	1.72448e-11	6.61878e-12	1.91603e-12	0.690734	0.000592544	0.499237	7.13101e-05	2.65017e-06	6.50319e-05	0.199489	3.05886e-08	0.000496826	1.7688e-08	0.199992	5.79996e-09	8.10468e-06	0.5	7.76393e-09	1.14835e-08	0.0992909	2.94838e-09	0.0999996	2.96442e-10	3.37515e-08	3.42085e-09	1.37264e-07	1.31254e-07	0.000708459	0.099291	3.33646e-09	2.91052e-08	3.28904e-08	3.06593e-07	1.40685e-07	2.69499e-12	0.999942	1.39295e-07	8.11467e-06	2.68068e-11	0.49998	1.99972e-05	2.33998e-08	9.82191e-09	8.45545e-09	2.86492e-10	4.97307e-10	0.6	7.77406e-10	1.77946e-11	1.15643e-10	1.2603e-09	1.16283e-06	2.8532e-05	2.20475e-07	5.39372e-06
75	3.9421e-08	0.604514	0.000626932	3.97157e-06	3.09596e-07	0.799193	0.997045	2.38848e-05	0.0999475	2.16553e-07	1.62965e-06	7.23827e-05	5.07854e-05	0.707055	4.50502e-06	1.23566e-06	0.00706201	2.34702e-05	2.76448e-05	0.28982	9.80552e-07	2.6894e-07	2.60205e-06	3.28952e-06	0.144722	0.00214865	0.00137195	0.000239104	0.0999551	4.4894e-05	1.11477e-08	5.00361e-12	1.22204e-09	0.497334	0.00147359	3.77077e-05	0.674391	2.89293e-05	0.00551369	2.83448e-07	1.30699e-05	0.399707	9.75586e-07	0.000288198	1.94331e-09	1.04335e-07	0.498874	0.00112587	0.0199481	4.18734e-06	4.77201e-05	0.00199662	3.38032e-06	1.49897e-09	1.90738e-11	7.46363e-12	2.11679e-12	0.687289	0.000600878	0.499228	7.22286e-05	2.65105e-06	6.50777e-05	0.199488	3.00745e-08	0.000497681	1.7305e-08	0.199992	5.66917e-09	8.1997e-06	0.5	7.59567e-09	1.12325e-08	0.0992817	2.88366e-09	0.0999996	2.90653e-10	3.27441e-08	3.31574e-09	1.35641e-07	1.29721e-07	0.00071761	0.0992819	3.2322e-09	2.92405e-08	3.1891e-08	3.07905e-07	1.38956e-07	2.65725e-12	0.999942	1.36469e-07	8.11191e-06	2.62358e-11	0.49998	1.99945e-05	2.35578e-08	9.87582e-09	8.45719e-09	2.90512e-10	5.11919e-10	0.6	7.89862e-10	1.81212e-11	1.19752e-10	1.30058e-09	1.16322e-06	2.85523e-05	2.20618e-07	5.3992e-06
76	3.87228e-08	0.607942	0.000619325	3.88991e-06	3.034e-07	0.799183	0.997045	2.34002e-05	0.0999486	2.1206e-07	1.59857e-06	7.0875e-05	4.96685e-05	0.706993	4.42964e-06	1.21491e-06	0.00699998	2.3403e-05	2.79669e-05	0.289879	9.6427e-07	2.64459e-07	2.59164e-06	3.32451e-06	0.144735	0.00214292	0.00136889	0.000238184	0.0999552	4.47945e-05	1.09103e-08	4.88599e-12	1.19588e-09	0.497339	0.00147045	3.76278e-05	0.674293	2.88644e-05	0.00561058	2.8786e-07	1.34842e-05	0.399692	1.00652e-06	0.000302827	2.10731e-09	1.15286e-07	0.498876	0.00112356	0.0199471	4.32349e-06	4.85879e-05	0.00199644	3.55585e-06	1.6596e-09	2.10531e-11	8.39667e-12	2.33375e-12	0.683861	0.000609177	0.499219	7.31421e-05	2.65186e-06	6.5121e-05	0.199488	2.95788e-08	0.000498519	1.6939e-08	0.199992	5.54438e-09	8.29464e-06	0.5	7.43491e-09	1.09927e-08	0.0992726	2.82184e-09	0.0999996	2.85125e-10	3.17823e-08	3.21536e-09	1.34005e-07	1.28174e-07	0.000726751	0.0992727	3.13263e-09	2.93706e-08	3.09367e-08	3.09167e-07	1.3722e-07	2.61926e-12	0.999942	1.33744e-07	8.10888e-06	2.56848e-11	0.49998	1.9991e-05	2.37108e-08	9.92784e-09	8.45851e-09	2.94478e-10	5.26688e-10	0.6	8.02176e-10	1.84447e-11	1.23922e-10	1.34136e-09	1.16359e-06	2.85716e-05	2.20756e-07	5.40448e-06
77	3.80449e-08	0.611353	0.0006119	3.81106e-06	2.97422e-07	0.799173	0.997046	2.29328e-05	0.0999497	2.07729e-07	1.56859e-06	6.94323e-05	4.86016e-05	0.706936	4.3567e-06	1.19483e-06	0.00694231	2.33351e-05	2.82876e-05	0.289934	9.48496e-07	2.60118e-07	2.58122e-06	3.35931e-06	0.144748	0.00213714	0.00136576	0.000237263	0.0999553	4.46923e-05	1.06818e-08	4.77252e-12	1.17069e-09	0.497345	0.00146722	3.75455e-05	0.674195	2.87977e-05	0.00570719	2.92218e-07	1.3902e-05	0.399677	1.03771e-06	0.000317894	2.28133e-09	1.27141e-07	0.498879	0.00112118	0.0199461	4.4608e-06	4.94533e-05	0.00199626	3.73675e-06	1.83379e-09	2.31909e-11	9.42503e-12	2.56782e-12	0.680451	0.00061744	0.499209	7.40505e-05	2.65261e-06	6.51619e-05	0.199487	2.91007e-08	0.00049934	1.65892e-08	0.199992	5.42521e-09	8.3895e-06	0.5	7.28122e-09	1.07634e-08	0.0992635	2.76275e-09	0.0999996	2.79842e-10	3.08638e-08	3.1195e-09	1.3236e-07	1.26617e-07	0.00073588	0.0992636	3.03755e-09	2.94957e-08	3.00255e-08	3.10381e-07	1.35479e-07	2.58109e-12	0.999942	1.31115e-07	8.1056e-06	2.5153e-11	0.49998	1.99867e-05	2.38587e-08	9.97801e-09	8.45942e-09	2.98391e-10	5.41608e-10	0.6	8.14343e-10	1.8765e-11	1.28151e-10	1.38264e-09	1.16393e-06	2.85897e-05	2.20889e-07	5.40956e-06
78	3.73866e-08	0.614746	0.000604652	3.73491e-06	2.91652e-07	0.799164	0.997046	2.24819e-05	0.0999508	2.03553e-07	1.53965e-06	6.80509e-05	4.75818e-05	0.706882	4.28609e-06	1.17539e-06	0.0068887	2.32667e-05	2.86067e-05	0.289985	9.33211e-07	2.55912e-07	2.57079e-06	3.3939e-06	0.144761	0.0021313	0.00136255	0.00023634	0.0999554	4.45876e-05	1.04616e-08	4.66301e-12	1.14643e-09	0.497351	0.0014639	3.7461e-05	0.674097	2.87292e-05	0.00580351	2.96521e-07	1.43229e-05	0.399661	1.06913e-06	0.0003334	2.46573e-09	1.39954e-07	0.498881	0.00111872	0.0199451	4.59922e-06	5.03161e-05	0.00199607	3.92305e-06	2.02237e-09	2.54962e-11	1.05562e-11	2.8199e-12	0.677057	0.000625668	0.4992	7.49539e-05	2.65331e-06	6.52004e-05	0.199486	2.86394e-08	0.000500145	1.62544e-08	0.199992	5.31134e-09	8.4843e-06	0.5	7.13417e-09	1.05441e-08	0.0992543	2.70623e-09	0.0999996	2.7479e-10	2.99868e-08	3.02797e-09	1.30708e-07	1.2505e-07	0.000744998	0.0992545	2.94677e-09	2.9616e-08	2.91555e-08	3.1155e-07	1.33736e-07	2.5428e-12	0.999942	1.28577e-07	8.10207e-06	2.46394e-11	0.49998	1.99817e-05	2.40018e-08	1.00264e-08	8.45995e-09	3.02249e-10	5.56676e-10	0.6	8.26363e-10	1.90821e-11	1.32439e-10	1.42441e-09	1.16424e-06	2.86069e-05	2.21017e-07	5.41445e-06
79	3.67469e-08	0.618123	0.000597574	3.66132e-06	2.8608e-07	0.799154	0.997046	2.20467e-05	0.0999518	1.99526e-07	1.51171e-06	6.67273e-05	4.66063e-05	0.706832	4.2177e-06	1.15657e-06	0.00683887	2.31978e-05	2.89243e-05	0.290032	9.18394e-07	2.51834e-07	2.56037e-06	3.42829e-06	0.144775	0.0021254	0.00135927	0.000235417	0.0999555	4.44807e-05	1.02494e-08	4.55728e-12	1.12306e-09	0.497357	0.0014605	3.73744e-05	0.674	2.86591e-05	0.00589954	3.0077e-07	1.47468e-05	0.399645	1.10078e-06	0.000349347	2.66086e-09	1.5378e-07	0.498884	0.0011162	0.0199441	4.7387e-06	5.11763e-05	0.00199588	4.11478e-06	2.22617e-09	2.79777e-11	1.17981e-11	3.09093e-12	0.67368	0.00063386	0.499191	7.58522e-05	2.65394e-06	6.52367e-05	0.199485	2.8194e-08	0.000500934	1.59339e-08	0.199991	5.20245e-09	8.57902e-06	0.5	6.99338e-09	1.03342e-08	0.0992452	2.65213e-09	0.0999996	2.69955e-10	2.91492e-08	2.94056e-09	1.29051e-07	1.23478e-07	0.000754105	0.0992454	2.86008e-09	2.97317e-08	2.83248e-08	3.12675e-07	1.31991e-07	2.50445e-12	0.999942	1.26127e-07	8.0983e-06	2.41432e-11	0.49998	1.99759e-05	2.414e-08	1.0073e-08	8.4601e-09	3.06051e-10	5.7189e-10	0.6	8.38232e-10	1.93958e-11	1.36784e-10	1.46664e-09	1.16453e-06	2.86231e-05	2.2114e-07	5.41916e-06
80	3.61252e-08	0.621483	0.00059066	3.59019e-06	2.80698e-07	0.799145	0.997047	2.16264e-05	0.0999527	1.95638e-07	1.48471e-06	6.54583e-05	4.56724e-05	0.706786	4.15145e-06	1.13833e-06	0.00679253	2.31284e-05	2.92404e-05	0.290076	9.04026e-07	2.47881e-07	2.54994e-06	3.46248e-06	0.144789	0.00211945	0.00135593	0.000234493	0.0999556	4.43716e-05	1.00447e-08	4.45517e-12	1.10052e-09	0.497363	0.00145703	3.72858e-05	0.673903	2.85875e-05	0.00599527	3.04964e-07	1.51737e-05	0.399629	1.13264e-06	0.000365738	2.86707e-09	1.68676e-07	0.498886	0.00111361	0.0199431	4.8792e-06	5.20338e-05	0.00199569	4.31197e-06	2.44609e-09	3.06447e-11	1.3159e-11	3.38187e-12	0.67032	0.000642016	0.499182	7.67454e-05	2.65451e-06	6.52709e-05	0.199484	2.77639e-08	0.000501708	1.56268e-08	0.199991	5.09824e-09	8.67369e-06	0.5	6.85848e-09	1.0133e-08	0.0992361	2.60031e-09	0.0999996	2.65324e-10	2.83494e-08	2.85709e-09	1.27391e-07	1.21901e-07	0.000763201	0.0992363	2.7773e-09	2.98431e-08	2.75315e-08	3.13758e-07	1.30248e-07	2.46609e-12	0.999942	1.2376e-07	8.09429e-06	2.36636e-11	0.49998	1.99694e-05	2.42735e-08	1.01178e-08	8.45988e-09	3.09799e-10	5.87244e-10	0.6	8.49949e-10	1.97061e-11	1.41185e-10	1.50935e-09	1.16479e-06	2.86383e-05	2.21258e-07	5.42369e-06
81	3.55208e-08	0.624827	0.000583905	3.5214e-06	2.75495e-07	0.799135	0.997047	2.12203e-05	0.0999537	1.91885e-07	1.45862e-06	6.42408e-05	4.47779e-05	0.706743	4.08724e-06	1.12066e-06	0.00674946	2.30586e-05	2.95551e-05	0.290117	8.90089e-07	2.44046e-07	2.53952e-06	3.49647e-06	0.144803	0.00211346	0.00135252	0.000233569	0.0999557	4.42605e-05	9.84733e-09	4.35652e-12	1.07878e-09	0.49737	0.00145348	3.71954e-05	0.673806	2.85145e-05	0.00609069	3.09104e-07	1.56033e-05	0.399612	1.1647e-06	0.000382573	3.08472e-09	1.84701e-07	0.498889	0.00111097	0.0199421	5.02064e-06	5.28886e-05	0.00199548	4.51462e-06	2.68302e-09	3.35064e-11	1.46476e-11	3.69369e-12	0.666977	0.000650136	0.499173	7.76337e-05	2.65503e-06	6.53029e-05	0.199483	2.73483e-08	0.000502468	1.53323e-08	0.199991	4.99844e-09	8.76829e-06	0.5	6.72914e-09	9.94019e-09	0.0992271	2.55065e-09	0.0999996	2.60887e-10	2.75854e-08	2.77738e-09	1.25731e-07	1.20323e-07	0.000772287	0.0992272	2.69825e-09	2.99504e-08	2.67739e-08	3.14801e-07	1.28509e-07	2.42779e-12	0.999942	1.21472e-07	8.09007e-06	2.31999e-11	0.49998	1.99623e-05	2.44024e-08	1.01609e-08	8.45932e-09	3.13491e-10	6.02736e-10	0.6	8.61511e-10	2.00128e-11	1.45641e-10	1.5525e-09	1.16502e-06	2.86526e-05	2.21372e-07	5.42805e-06
82	3.49331e-08	0.628153	0.000577304	3.45486e-06	2.70465e-07	0.799126	0.997047	2.08278e-05	0.0999545	1.8826e-07	1.43339e-06	6.30721e-05	4.39205e-05	0.706703	4.025e-06	1.10353e-06	0.00670941	2.29884e-05	2.98682e-05	0.290155	8.76567e-07	2.40326e-07	2.5291e-06	3.53025e-06	0.144817	0.00210741	0.00134906	0.000232645	0.0999558	4.41475e-05	9.65679e-09	4.26116e-12	1.0578e-09	0.497376	0.00144987	3.71032e-05	0.673709	2.84402e-05	0.00618581	3.13191e-07	1.60355e-05	0.399594	1.19695e-06	0.000399855	3.31417e-09	2.01916e-07	0.498892	0.00110827	0.0199411	5.163e-06	5.37407e-05	0.00199527	4.72276e-06	2.9379e-09	3.65725e-11	1.62731e-11	4.02737e-12	0.66365	0.000658219	0.499164	7.85168e-05	2.6555e-06	6.53329e-05	0.199482	2.69466e-08	0.000503214	1.50498e-08	0.199991	4.9028e-09	8.86283e-06	0.5	6.60505e-09	9.75523e-09	0.099218	2.50301e-09	0.0999996	2.56632e-10	2.68556e-08	2.70124e-09	1.24073e-07	1.18744e-07	0.000781361	0.0992181	2.62275e-09	3.00536e-08	2.60502e-08	3.15806e-07	1.26774e-07	2.38957e-12	0.999942	1.1926e-07	8.08562e-06	2.27513e-11	0.49998	1.99545e-05	2.45267e-08	1.02024e-08	8.45841e-09	3.17126e-10	6.18362e-10	0.6	8.72917e-10	2.0316e-11	1.5015e-10	1.5961e-09	1.16524e-06	2.86659e-05	2.21481e-07	5.43225e-06
83	3.43614e-08	0.631463	0.00057085	3.39045e-06	2.656e-07	0.799117	0.997047	2.04482e-05	0.0999554	1.84757e-07	1.40899e-06	6.19495e-05	4.3098e-05	0.706666	3.96464e-06	1.08692e-06	0.00667217	2.29178e-05	3.01798e-05	0.29019	8.63442e-07	2.36715e-07	2.51869e-06	3.56385e-06	0.144831	0.00210133	0.00134555	0.000231721	0.099956	4.40328e-05	9.4728e-09	4.16896e-12	1.03755e-09	0.497383	0.0014462	3.70094e-05	0.673613	2.83647e-05	0.00628061	3.17223e-07	1.64701e-05	0.399576	1.22938e-06	0.000417584	3.55576e-09	2.20382e-07	0.498894	0.00110552	0.0199401	5.3062e-06	5.45899e-05	0.00199506	4.93641e-06	3.21168e-09	3.98526e-11	1.80449e-11	4.38394e-12	0.66034	0.000666267	0.499155	7.9395e-05	2.65591e-06	6.53609e-05	0.199481	2.65582e-08	0.000503946	1.47786e-08	0.199991	4.81108e-09	8.95732e-06	0.5	6.48592e-09	9.57768e-09	0.0992089	2.45729e-09	0.0999996	2.52549e-10	2.61583e-08	2.62852e-09	1.22417e-07	1.17166e-07	0.000790424	0.0992091	2.55065e-09	3.01531e-08	2.5359e-08	3.16775e-07	1.25045e-07	2.3515e-12	0.999942	1.17121e-07	8.08098e-06	2.23172e-11	0.49998	1.99461e-05	2.46466e-08	1.02422e-08	8.45718e-09	3.20705e-10	6.34118e-10	0.6	8.84166e-10	2.06156e-11	1.54713e-10	1.64013e-09	1.16543e-06	2.86785e-05	2.21587e-07	5.43629e-06
84	3.38051e-08	0.634757	0.00056454	3.32811e-06	2.60892e-07	0.799107	0.997048	2.00811e-05	0.0999562	1.8137e-07	1.38537e-06	6.08705e-05	4.23087e-05	0.706631	3.90608e-06	1.07081e-06	0.00663755	2.28468e-05	3.04899e-05	0.290222	8.50699e-07	2.3321e-07	2.50828e-06	3.59724e-06	0.144846	0.00209521	0.00134198	0.000230797	0.0999561	4.39163e-05	9.29506e-09	4.07978e-12	1.01798e-09	0.497389	0.00144247	3.69141e-05	0.673517	2.8288e-05	0.0063751	3.21202e-07	1.6907e-05	0.399558	1.26198e-06	0.000435762	3.80985e-09	2.40164e-07	0.498897	0.00110273	0.0199391	5.45022e-06	5.54363e-05	0.00199484	5.15557e-06	3.50535e-09	4.33566e-11	1.99732e-11	4.76441e-12	0.657047	0.000674277	0.499146	8.02682e-05	2.65627e-06	6.53871e-05	0.199481	2.61824e-08	0.000504665	1.4518e-08	0.199991	4.72306e-09	9.05175e-06	0.5	6.37148e-09	9.40715e-09	0.0991999	2.41339e-09	0.0999996	2.48628e-10	2.54921e-08	2.55904e-09	1.20766e-07	1.15592e-07	0.000799477	0.0992	2.48179e-09	3.02489e-08	2.46987e-08	3.17709e-07	1.23325e-07	2.3136e-12	0.999942	1.15051e-07	8.07613e-06	2.18969e-11	0.49998	1.99371e-05	2.47621e-08	1.02804e-08	8.45563e-09	3.24227e-10	6.5e-10	0.6	8.95255e-10	2.09114e-11	1.59326e-10	1.68458e-09	1.16559e-06	2.86902e-05	2.21688e-07	5.44018e-06
85	3.32636e-08	0.638034	0.000558368	3.26773e-06	2.56334e-07	0.799098	0.997048	1.97258e-05	0.099957	1.78094e-07	1.3625e-06	5.9833e-05	4.15508e-05	0.706599	3.84925e-06	1.05518e-06	0.00660536	2.27755e-05	3.07985e-05	0.290253	8.38322e-07	2.29805e-07	2.49789e-06	3.63043e-06	0.14486	0.00208905	0.00133837	0.000229874	0.0999562	4.37984e-05	9.12328e-09	3.99349e-12	9.99075e-10	0.497396	0.00143868	3.68174e-05	0.673422	2.82102e-05	0.00646927	3.25127e-07	1.73461e-05	0.399539	1.29474e-06	0.000454388	4.07678e-09	2.61327e-07	0.4989	0.00109989	0.0199381	5.59499e-06	5.62799e-05	0.00199462	5.38025e-06	3.81994e-09	4.70947e-11	2.20684e-11	5.16982e-12	0.65377	0.000682251	0.499137	8.11363e-05	2.65658e-06	6.54114e-05	0.19948	2.58187e-08	0.000505372	1.42676e-08	0.199991	4.63855e-09	9.14613e-06	0.5	6.26148e-09	9.24327e-09	0.0991908	2.3712e-09	0.0999996	2.44861e-10	2.48555e-08	2.49267e-09	1.19121e-07	1.14023e-07	0.000808518	0.099191	2.416e-09	3.03413e-08	2.40677e-08	3.1861e-07	1.21613e-07	2.27591e-12	0.999942	1.13047e-07	8.07108e-06	2.149e-11	0.49998	1.99274e-05	2.48732e-08	1.03171e-08	8.45377e-09	3.27693e-10	6.66005e-10	0.6	9.06184e-10	2.12035e-11	1.6399e-10	1.72945e-09	1.16574e-06	2.87011e-05	2.21785e-07	5.44392e-06
86	3.27365e-08	0.641294	0.00055233	3.20923e-06	2.5192e-07	0.799089	0.997048	1.93819e-05	0.0999577	1.74925e-07	1.34035e-06	5.88347e-05	4.08225e-05	0.70657	3.79409e-06	1.04e-06	0.00657544	2.27039e-05	3.11055e-05	0.290281	8.26299e-07	2.26498e-07	2.48751e-06	3.66343e-06	0.144875	0.00208285	0.00133471	0.000228951	0.0999563	4.3679e-05	8.9572e-09	3.90997e-12	9.80798e-10	0.497403	0.00143485	3.67194e-05	0.673326	2.81315e-05	0.00656311	3.28999e-07	1.77872e-05	0.399519	1.32764e-06	0.000473465	4.35689e-09	2.83939e-07	0.498903	0.001097	0.0199371	5.74048e-06	5.71205e-05	0.00199439	5.61047e-06	4.15647e-09	5.10772e-11	2.43416e-11	5.60125e-12	0.650509	0.000690189	0.499128	8.19995e-05	2.65684e-06	6.5434e-05	0.199479	2.54666e-08	0.000506066	1.40267e-08	0.199991	4.55736e-09	9.24046e-06	0.5	6.15569e-09	9.08568e-09	0.0991818	2.33064e-09	0.0999996	2.4124e-10	2.4247e-08	2.42925e-09	1.17483e-07	1.12459e-07	0.000817549	0.099182	2.35315e-09	3.04304e-08	2.34648e-08	3.19479e-07	1.19912e-07	2.23846e-12	0.999942	1.11106e-07	8.06585e-06	2.10957e-11	0.49998	1.99173e-05	2.49802e-08	1.03522e-08	8.45161e-09	3.31102e-10	6.8213e-10	0.6	9.16951e-10	2.14918e-11	1.68703e-10	1.77471e-09	1.16586e-06	2.87112e-05	2.21878e-07	5.44752e-06
87	3.22232e-08	0.644539	0.000546421	3.15254e-06	2.47644e-07	0.79908	0.997048	1.90488e-05	0.0999585	1.71857e-07	1.31889e-06	5.78737e-05	4.01223e-05	0.706542	3.74052e-06	1.02526e-06	0.00654761	2.2632e-05	3.14111e-05	0.290307	8.14614e-07	2.23284e-07	2.47714e-06	3.69623e-06	0.14489	0.00207663	0.00133102	0.00022803	0.0999564	4.35582e-05	8.79655e-09	3.82911e-12	9.63122e-10	0.49741	0.00143096	3.66201e-05	0.673232	2.80518e-05	0.00665663	3.32818e-07	1.82302e-05	0.399499	1.36068e-06	0.000492993	4.65054e-09	3.0807e-07	0.498906	0.00109408	0.0199362	5.88663e-06	5.79582e-05	0.00199415	5.84623e-06	4.51602e-09	5.53144e-11	2.68039e-11	6.05977e-12	0.647265	0.00069809	0.499119	8.28576e-05	2.65706e-06	6.54548e-05	0.199478	2.51256e-08	0.000506748	1.37949e-08	0.199991	4.4793e-09	9.33474e-06	0.5	6.05388e-09	8.93406e-09	0.0991728	2.29162e-09	0.0999996	2.37757e-10	2.36652e-08	2.36864e-09	1.15854e-07	1.10903e-07	0.000826568	0.0991729	2.29309e-09	3.05163e-08	2.28885e-08	3.20318e-07	1.18222e-07	2.20129e-12	0.999942	1.09226e-07	8.06044e-06	2.07136e-11	0.49998	1.99066e-05	2.50831e-08	1.03858e-08	8.44916e-09	3.34453e-10	6.98371e-10	0.6	9.27555e-10	2.17763e-11	1.73463e-10	1.82037e-09	1.16596e-06	2.87206e-05	2.21967e-07	5.45098e-06
88	3.17231e-08	0.647767	0.000540639	3.09757e-06	2.435e-07	0.799071	0.997048	1.87261e-05	0.0999592	1.68887e-07	1.29809e-06	5.69481e-05	3.94488e-05	0.706516	3.68848e-06	1.01095e-06	0.00652174	2.25598e-05	3.17152e-05	0.290331	8.03256e-07	2.20161e-07	2.46678e-06	3.72883e-06	0.144905	0.00207037	0.00132728	0.000227108	0.0999566	4.34362e-05	8.6411e-09	3.75078e-12	9.4602e-10	0.497417	0.00142703	3.65196e-05	0.673137	2.79712e-05	0.00674982	3.36584e-07	1.86749e-05	0.399479	1.39384e-06	0.000512971	4.95806e-09	3.33788e-07	0.498909	0.00109112	0.0199352	6.0334e-06	5.87929e-05	0.00199391	6.08752e-06	4.89968e-09	5.98169e-11	2.94675e-11	6.54645e-12	0.644036	0.000705954	0.499111	8.37108e-05	2.65723e-06	6.5474e-05	0.199477	2.47952e-08	0.000507419	1.35717e-08	0.199991	4.4042e-09	9.42897e-06	0.5	5.95585e-09	8.7881e-09	0.0991638	2.25406e-09	0.0999996	2.34405e-10	2.3109e-08	2.3107e-09	1.14235e-07	1.09355e-07	0.000835577	0.0991639	2.2357e-09	3.05991e-08	2.23375e-08	3.21128e-07	1.16545e-07	2.16442e-12	0.999942	1.07404e-07	8.05486e-06	2.03431e-11	0.49998	1.98953e-05	2.51819e-08	1.04179e-08	8.44643e-09	3.37747e-10	7.14723e-10	0.6	9.37996e-10	2.20569e-11	1.7827e-10	1.8664e-09	1.16605e-06	2.87292e-05	2.22052e-07	5.4543e-06
89	3.12359e-08	0.650979	0.000534977	3.04427e-06	2.39482e-07	0.799062	0.997048	1.84134e-05	0.0999598	1.66009e-07	1.27792e-06	5.6056e-05	3.88005e-05	0.706492	3.63792e-06	9.97042e-07	0.00649769	2.24875e-05	3.20178e-05	0.290353	7.92211e-07	2.17123e-07	2.45644e-06	3.76124e-06	0.14492	0.00206408	0.00132351	0.000226188	0.0999567	4.3313e-05	8.49062e-09	3.6749e-12	9.29467e-10	0.497424	0.00142306	3.64181e-05	0.673043	2.78898e-05	0.00684268	3.40298e-07	1.91213e-05	0.399458	1.42713e-06	0.000533401	5.27978e-09	3.61167e-07	0.498912	0.00108813	0.0199342	6.18074e-06	5.96247e-05	0.00199366	6.33436e-06	5.30856e-09	6.45954e-11	3.23444e-11	7.06239e-12	0.640824	0.000713781	0.499102	8.4559e-05	2.65735e-06	6.54916e-05	0.199477	2.4475e-08	0.000508078	1.33566e-08	0.19999	4.33193e-09	9.52316e-06	0.5	5.8614e-09	8.64751e-09	0.0991548	2.21789e-09	0.0999996	2.31176e-10	2.2577e-08	2.25531e-09	1.12626e-07	1.07817e-07	0.000844575	0.0991549	2.18084e-09	3.06791e-08	2.18108e-08	3.2191e-07	1.14882e-07	2.12788e-12	0.999942	1.05638e-07	8.0491e-06	1.99839e-11	0.49998	1.98836e-05	2.52767e-08	1.04485e-08	8.44344e-09	3.40984e-10	7.31185e-10	0.6	9.48273e-10	2.23335e-11	1.83123e-10	1.91281e-09	1.16611e-06	2.87371e-05	2.22134e-07	5.4575e-06
